business_name,category,subcategory,city,address,phone,whatsapp_url,distance_km,google_rating,google_reviews,has_website,play,priority_score,outreach_template
TROYANOS BARBERÍA,Barberia,General,Luque,"Del Maestro, Luque 110933, Paraguay",0971 323136,https://wa.me/0971323136,11.87,4.9,69,YES,ADJACENT_REFER,5,ADJACENT_GENERAL
El Varón Barbershop San Lorenzo,Barberia,General,San Lorenzo,"Marcelina Insfran, San Lorenzo 111431, Paraguay",0984 830749,https://wa.me/0984830749,10.39,4.7,63,YES,ADJACENT_REFER,5,ADJACENT_GENERAL
Barbero Roga,Barberia,General,San Lorenzo,"Hernandarias &, MF2Q+6FC, Tte Benitez, San Lorenzo 111430, Paraguay",0971 707729,https://wa.me/0971707729,10.67,4.6,58,YES,ADJACENT_REFER,5,ADJACENT_GENERAL
Barbería JOAHO,Barberia,General,San Lorenzo,"Gonzalez Alsina, San Lorenzo 111453, Paraguay",0976 578200,https://wa.me/0976578200,12.07,4.9,55,YES,ADJACENT_REFER,5,ADJACENT_GENERAL
Spa Eroses,Spa/Wellness,Spa,Fernando de la Mora,"Nicasio Villalba 2148csdi, Libertad, Fernando de la Mora 110303, Paraguay",0993 599953,https://wa.me/0993599953,7.95,4.9,12,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Flow Pilates,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Cnel. Felix Cabrera 1468, Asunción 001410, Paraguay",0981 879864,https://wa.me/0981879864,6.0,4.8,12,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Up pilates,Gimnasio/Fitness,Yoga/Pilates,Zona Norte,"La salle/c/Campo Via Fernando de la mora, Zona Norte 110312, Paraguay",0991 372929,https://wa.me/0991372929,7.6,5.0,18,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Luces Center Experience,Spa/Wellness,General,Lambaré,"Lambaré 110726, Paraguay",0985 604585,https://wa.me/0985604585,6.26,4.5,15,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Fisio Fit Sucursal 1,Spa/Wellness,General,Fernando de la Mora,"Asunción 755 casi, Fernando de la Mora 1103, Paraguay",0983 867995,https://wa.me/0983867995,5.18,4.8,17,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Mística Spa,Spa/Wellness,Spa,Ñemby,"Cesar Barrientos, Ñemby 2540, Paraguay",0984 142488,https://wa.me/0984142488,7.4,5.0,10,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Namaste Spa Male,Spa/Wellness,Spa,Asunción,"Dr. Carlos Abdala 1006, Asunción 001528, Paraguay",0985 660289,https://wa.me/0985660289,5.73,3.9,29,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
A&A Centro De Belleza,Salon de Belleza,General,Fernando de la Mora,"piribebuy casi, Fernando de la Mora 110313, Paraguay",0981 112602,https://wa.me/0981112602,8.42,4.6,13,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
NIL'STETIC. ESTETICA & PELUQUERIA UNISEX.,Peluqueria,Peluqueria Unisex,Fernando de la Mora,"NICASIO VILLALBA ESQ, Cnel. Vicente Machuca, Fernando de la Mora 110311, Paraguay",0981 648372,https://wa.me/0981648372,8.83,4.9,19,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Norma Campuzano Depilación.,Salon de Belleza,General,Ñemby,"JFF5+5M6, Av. Moisés Bertoni, Ñemby 111205, Paraguay",0986 211131,https://wa.me/0986211131,9.87,5.0,15,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Mabe Caballero,Salon de Belleza,General,Lambaré,"J9RX+FW9, Panambi Vera, Lambaré 110731, Paraguay",0972 237128,https://wa.me/0972237128,5.08,5.0,10,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Gaby Lopez Salon De Belleza,Salon de Belleza,General,Fernando de la Mora,"MFF6+H24, Aca Caraya, Fernando de la Mora 110312, Paraguay",0992 878555,https://wa.me/0992878555,7.17,4.9,14,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Alisson Martínez Studio,Salon de Belleza,General,Fernando de la Mora,"Pettirossi, Fernando de la Mora 110309, Paraguay",0985 112090,https://wa.me/0985112090,7.16,5.0,11,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Yinde Glam,Salon de Belleza,General,Asunción,"Carlos Alberto Gómez, Asunción 001519, Paraguay",0982 288191,https://wa.me/0982288191,7.42,5.0,12,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Mburukuja Belleza Guaraní,Peluqueria,General,Asunción,"Santa Lucía &, Cesar Lopez Moreira, Asunción 001527, Paraguay",0985 416666,https://wa.me/0985416666,5.78,4.8,12,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Spa Cris,Spa/Wellness,Spa,Fernando de la Mora,"MF52+3XF, Fernando de la Mora 110315, Paraguay",0982 313498,https://wa.me/0982313498,7.02,4.3,12,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Blossom nails salon,Salon de Belleza,Salon Uñas,Fernando de la Mora,"Paz del Chaco casi, Fernando de la Mora 110331, Paraguay",0981 676610,https://wa.me/0981676610,5.83,4.9,11,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
DEPICENTER CORONEL CAZAL 2331,Salon de Belleza,General,Fernando de la Mora,"Cnel. Cazal 2331 esquina, Fernando de la Mora 110312, Paraguay",0982 141305,https://wa.me/0982141305,7.99,4.7,18,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
DE LA CRUZ - Nails Spa,Spa/Wellness,Spa,Fernando de la Mora,"Sta. Carolina e/ Ingavi Fernando de la Mora Zona Norte, Fernando de la Mora 2300, Paraguay",0986 603800,https://wa.me/0986603800,8.18,4.3,19,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Magui Fernández-Depilación femenina,Salon de Belleza,General,Fernando de la Mora,"Nicasio Villalba &, MFR9+H8X, 3 de Febrero, Fernando de la Mora 110303, Paraguay",0981 182647,https://wa.me/0981182647,7.9,5.0,18,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Casani box,Spa/Wellness,CrossFit,Villa Elisa,"Cedro 197, Villa Elisa 2610, Paraguay",0992 311063,https://wa.me/0992311063,5.89,4.9,9,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Zenith Pilates,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"MFR4+7WV, Bejarano, Fernando de la Mora 110304, Paraguay",0971 201020,https://wa.me/0971201020,6.79,5.0,25,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
"Andrea Fleitas Nails, Spa De Manos",Spa/Wellness,Spa,Ñemby,"Juan del Castillo, Ñemby 111208, Paraguay",0991 847171,https://wa.me/0991847171,8.58,4.6,5,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
NU Pilates Studio Fernando,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"Soldado Ovelar casi, Fernando de la Mora 2300, Paraguay",0972 677200,https://wa.me/0972677200,5.22,4.8,6,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
COSMETICLAND Paraguay,Estetica/Facial,General,Asunción,"Duplex 1. SIN CARTEL, Mayor Agileo casi, Asunción 001418, Paraguay",0983 577336,https://wa.me/0983577336,5.0,4.5,28,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Angie Pilates,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"Mainumby 1440, Fernando de la Mora 110304, Paraguay",0992 536178,https://wa.me/0992536178,6.87,5.0,7,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Karina Palacios Pilates Studio,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"Cecilio Baez y, Fernando de la Mora 110307, Paraguay",0984 344100,https://wa.me/0984344100,6.27,5.0,9,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Zora Benitez Pilates,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"Fulgencio Yegros, Fernando de la Mora 110323, Paraguay",0991 520579,https://wa.me/0991520579,5.35,5.0,8,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Masaje terapéutico Jacqueline Rolón,Spa/Wellness,General,Villa Elisa,"JCG3+9JX, Virgen de la Encarnacion, Villa Elisa 111513, Paraguay",0982 748507,https://wa.me/0982748507,6.82,5.0,9,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Ara Barboz Makeup,Maquillaje,General,Ñemby,"Sta. Rosa casi, Ñemby 111217, Paraguay",0984 906961,https://wa.me/0984906961,11.71,5.0,65,YES,ADJACENT_REFER,5,ADJACENT_GENERAL
Verte Bella Spa,Spa/Wellness,Spa,San Lorenzo,"JFW6+GCQ, Av. Avelino Martínez, San Lorenzo 111444, Paraguay",0994 705504,https://wa.me/0994705504,8.4,5.0,8,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Nuwa Spa Vip,Spa/Wellness,Spa,Fernando de la Mora,"Norte, Fernando de la Mora 1084, Paraguay",0973 691976,https://wa.me/0973691976,6.89,5.0,8,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Beautyfreespa,Spa/Wellness,Spa,Fernando de la Mora,"Cnel Franco e, Pettirossi, Fernando de la Mora 110309, Paraguay",0981 113211,https://wa.me/0981113211,6.75,4.9,9,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Justin SPA.,Spa/Wellness,Spa,Fernando de la Mora,"1° de Mayo N° 753, Dr. Molina y, Fernando de la Mora 2300, Paraguay",0982 624680,https://wa.me/0982624680,7.03,5.0,5,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
SPA IMPERIO,Spa/Wellness,Spa,Fernando de la Mora,"Teniente Ettiene 2690, Fernando de la Mora 0000, Paraguay",0973 325610,https://wa.me/0973325610,7.4,5.0,6,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Opali studio spa,Spa/Wellness,Spa,Villa Elisa,"Comendador Picolo 1021 esquina santa rosa, Villa Elisa 111512, Paraguay",0982 674753,https://wa.me/0982674753,7.19,5.0,6,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Stilo Nails,Uñas/Nails,Salon Uñas,Villa Elisa,"c, Laurel, Villa Elisa 111503, Paraguay",0984 476768,https://wa.me/0984476768,6.15,4.9,23,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Bonita Coiffure Centro de bellezas​,Salon de Belleza,General,Fernando de la Mora,"María felicidad González 926, Fernando de la Mora 2300, Paraguay",0983 355345,https://wa.me/0983355345,5.14,4.3,17,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Salón de Belleza EMI,Salon de Belleza,General,Asunción,"Víctor Hugo 1741, Asunción 001535, Paraguay",0981 615601,https://wa.me/0981615601,5.22,4.3,12,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Crisna Beauty Salon,Salon de Belleza,General,Villa Elisa,"0001 Villa Elisa, Villa Elisa 0001, Paraguay",0993 588897,https://wa.me/0993588897,6.33,5.0,8,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Mia Centro de Estetica,Estetica/Facial,Centro Estetica,Villa Elisa,"JCRF+VHX, Paraguay, Villa Elisa 111508, Paraguay",(021) 338 3762,https://wa.me/0213383762,5.95,4.3,29,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
CAMI NAILS spa,Spa/Wellness,Spa,Villa Elisa,"JC78+9JV, Villa Elisa 111517, Paraguay",0987 217249,https://wa.me/0987217249,8.49,4.0,8,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Serenity Beauty Salón,Salon de Belleza,General,Villa Elisa,"mandyju pekua, Villa Elisa 111516, Paraguay",0984 362111,https://wa.me/0984362111,8.49,5.0,5,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Paty Valdéz_Studio de Belleza,Peluqueria,General,Lambaré,"Saturio Ríos casi, Lambaré 110733, Paraguay",0984 675682,https://wa.me/0984675682,5.63,5.0,7,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
La Divina Moda,Salon de Belleza,General,Villa Elisa,"Mcal. Estigarribia, Villa Elisa 111502, Paraguay",0981 003063,https://wa.me/0981003063,5.11,5.0,8,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
WA Centro de Belleza F/M,Salon de Belleza,General,Villa Elisa,"Valentino Manuel, Villa Elisa 111503, Paraguay",0994 894304,https://wa.me/0994894304,5.41,4.5,8,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Ninfa Ortiz Studio,Salon de Belleza,General,Villa Elisa,"Itá 128, Villa Elisa 111513, Paraguay",0973 587083,https://wa.me/0973587083,6.8,5.0,7,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
DEPILATE - Distinción en tu piel,Salon de Belleza,General,Fernando de la Mora,"Monseñor Francisco Bogarín 1639, Benjamín Aceval, Fernando de la Mora Fernando de la Mora, Fernando de la Mora 2300, Paraguay",0971 504448,https://wa.me/0971504448,6.25,4.8,20,YES,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Aqua Spa,Spa/Wellness,Spa,Fernando de la Mora,"MFV6+WV5, Fernando de la Mora 110303, Paraguay",0986 723883,https://wa.me/0986723883,7.33,4.2,20,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Deidy Ruiz COIFFURE,Salon de Belleza,General,Fernando de la Mora,"MFC3+65F, Fernando de la Mora 110318, Paraguay",0982 121786,https://wa.me/0982121786,6.55,4.8,25,YES,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Mirian Estilista,Salon de Belleza,General,Fernando de la Mora,"Prof. Ilda, Prof. Morales casi, Fernando de la Mora 110318, Paraguay",0994 445460,https://wa.me/0994445460,6.13,5.0,5,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Depfinite,Salon de Belleza,General,Fernando de la Mora,"Nicasio Villalba esquina, Fernando de la Mora 110311, Paraguay",0971 645122,https://wa.me/0971645122,8.03,5.0,8,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
RITUALS Beauty Studio,Salon de Belleza,General,Fernando de la Mora,"Ingavi, Fernando de la Mora 2300, Paraguay",0994 129798,https://wa.me/0994129798,8.15,5.0,6,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
AIDEE COIFFURE,Salon de Belleza,General,Villa Elisa,"24 de Junio, &, Villa Elisa 111505, Paraguay",0981 183247,https://wa.me/0981183247,5.66,4.7,7,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Salón de Belleza CLARY,Salon de Belleza,General,Ñemby,"Ñemby 111201, Paraguay",0984 368220,https://wa.me/0984368220,8.54,4.9,9,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Alma Spa,Spa/Wellness,Spa,San Lorenzo,"Jacaranda, Tajy, San Lorenzo 111403, Paraguay",0974 232300,https://wa.me/0974232300,9.24,4.3,6,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
De la Cruz - Nails Spa,Spa/Wellness,Spa,Fernando de la Mora,"Julia Miranda Cueto casi Pitiantuta Fernando de la Mora zona sur, Fernando de la Mora 1234, Paraguay",0985 575557,https://wa.me/0985575557,6.14,4.0,21,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Spa Eden Molas,Spa/Wellness,Spa,Asunción,"PCGG+WW4, Comandante Pascual Urdapilleta, Asunción 001528, Paraguay",0994 946299,https://wa.me/0994946299,5.93,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
María Cecilia Estudio de Pilates,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"Ingavi, e/Confuso y, Fernando de la Mora 110310, Paraguay",0971 858864,https://wa.me/0971858864,8.36,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Infinity Pilates Studio,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"110312, Teniente Ettiene, Fernando de la Mora 110312, Paraguay",0982 493635,https://wa.me/0982493635,7.16,5.0,10,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
"""Tu espacio y yo"" by chichu valiente",Spa/Wellness,Spa,Fernando de la Mora,"2309 Fernando de la Mora, Fernando de la Mora 2309, Paraguay",0983 336801,https://wa.me/0983336801,6.41,5.0,17,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Reductores Py Spa,Spa/Wellness,Spa,Fernando de la Mora,"MC3M+V78, Fernando de la Mora 110331, Paraguay",0974 951785,https://wa.me/0974951785,5.56,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Go Pilates Fdo Zona Sur,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"MF85+58Q, Leopardi, Fernando de la Mora 110314, Paraguay",0972 180808,https://wa.me/0972180808,7.24,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Tanya Beauty Express & Spa,Spa/Wellness,Spa,Fernando de la Mora,"0981403962, Ingavi esquina, Fernando de la Mora 110312, Paraguay",0981 403962,https://wa.me/0981403962,8.11,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Nuwa spa vip,Spa/Wellness,Spa,Lambaré,"110701, Lambaré 110701, Paraguay",0973 691976,https://wa.me/0973691976,5.64,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Body and Soul Spa,Spa/Wellness,Spa,Lambaré,"Avambachi 1216, Lambaré 110727, Paraguay",0994 183718,https://wa.me/0994183718,6.21,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Dra. de Cejas - Home Studio,Pestañas/Cejas,General,Lambaré,"Manuel Alonso casi, Lambaré 001310, Paraguay",0974 974881,https://wa.me/0974974881,6.63,5.0,15,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Kali Estudio | Vinyasa y Ashtanga Yoga,Gimnasio/Fitness,Yoga/Pilates,Luque,"PF7G+HQW, Luque 110939, Paraguay",0985 691544,https://wa.me/0985691544,9.28,5.0,18,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Santo Pilates,Gimnasio/Fitness,Yoga/Pilates,Asunción,"PC3V+W85, Jose L Duarte, Asunción 001406, Paraguay",0991 936886,https://wa.me/0991936886,5.76,5.0,10,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Aroma Spa (Ibo Benitez),Spa/Wellness,Spa,Villa Elisa,"JCJC+XWF, San Jorge, Villa Elisa 111509, Paraguay",0986 570125,https://wa.me/0986570125,6.78,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
H.G. FISIO - SPA Bienestar,Spa/Wellness,Spa,Villa Elisa,"JC76+P83, Villa Elisa 111514, Paraguay",0991 831720,https://wa.me/0991831720,8.28,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Stephy Nails Spa,Spa/Wellness,Spa,Villa Elisa,"pico entre nanawa, Av. Americo Picco, Villa Elisa 2218, Paraguay",0982 812675,https://wa.me/0982812675,7.43,4.7,3,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Athenas Spa,Spa/Wellness,Spa,Luque,"PF26+M4P, Centenario De La Epopeya Nacional, Luque 110302, Paraguay",0991 688721,https://wa.me/0991688721,7.28,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Ara Nails SPA de manos,Spa/Wellness,Spa,Villa Elisa,"JCQG+X9R Alamo, Villa Elisa 111509, Paraguay",0981 843282,https://wa.me/0981843282,6.26,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Andrea Yambay Spa de uñas,Spa/Wellness,Spa,Villa Elisa,"JCH8+88X, Av. Enrique Von Poleski esq, Villa Elisa 111510, Paraguay",0994 984008,https://wa.me/0994984008,6.92,5.0,3,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Cute Nails Spa,Spa/Wellness,Spa,Villa Elisa,"Av. Americo Picco casi, Villa Elisa 111509, Paraguay",0986 664875,https://wa.me/0986664875,6.2,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Pol Pilates,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"MF65+8G2, Reconstrucción Nacional, San Lorenzo 111439, Paraguay",0992 583000,https://wa.me/0992583000,7.46,5.0,12,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Pilates y Gimnasia Terapeutica - Lic. Vanina Caribaux,Gimnasio/Fitness,Yoga/Pilates,San Lorenzo,"Paraguay esq, San Lorenzo 111441, Paraguay",0991 962986,https://wa.me/0991962986,7.85,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
SPA de Rostro LGV,Spa/Wellness,Spa,Lambaré,"Prof. Manuel González y, Lambaré 0000, Paraguay",0981 793937,https://wa.me/0981793937,5.66,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Kamba Cuidados Corporales,Spa/Wellness,General,Ñemby,"Ñemby 111204, Paraguay",0981 149922,https://wa.me/0981149922,9.43,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Sen Centro Estético,Otros,General,Fernando de la Mora,"Ingavi, Fernando de la Mora 110312, Paraguay",0991 287636,https://wa.me/0991287636,8.18,4.8,11,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Laksmi spa de uñas,Spa/Wellness,Spa,Villa Elisa,"JCJ8+472, Av. Enrique Von Poleski, Villa Elisa 111506, Paraguay",0971 125163,https://wa.me/0971125163,6.71,5.0,3,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Pilates studio,Gimnasio/Fitness,Yoga/Pilates,Lambaré,"Carr de López 2233c, Lambaré 2324, Paraguay",0981 643040,https://wa.me/0981643040,5.53,5.0,4,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Yessi Estigarribia Nails SPA & Studio,Spa/Wellness,Spa,San Lorenzo,"Laguna Grande 2662 casi, San Lorenzo 2160, Paraguay",0982 659354,https://wa.me/0982659354,7.77,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Moni'k Spa,Spa/Wellness,Spa,Villa Elisa,"JCPC+2QQ, Av. Americo Picco, Villa Elisa 111508, Paraguay",0981 903699,https://wa.me/0981903699,6.51,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Spa Rein,Spa/Wellness,Spa,Fernando de la Mora,"Campo Via entre, Ingavi y, Fernando de la Mora 110313, Paraguay",0992 413964,https://wa.me/0992413964,8.08,4.5,13,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
ElianeStudioPilates,Gimnasio/Fitness,Yoga/Pilates,Villa Elisa,"JCF9+WM3, Av. Americo Picco, Villa Elisa 111511, Paraguay",0983 709926,https://wa.me/0983709926,7.41,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Hermosa Gio,Spa/Wellness,General,Lambaré,"Av San Ignacio y, Lambaré 110731, Paraguay",0982 738207,https://wa.me/0982738207,6.12,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Mg,Spa/Wellness,General,San Lorenzo,"Destacamento Cazal &, MFCF+9JV, Campo Via, San Lorenzo 111421, Paraguay",0982 577386,https://wa.me/0982577386,8.61,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Belaville Nails & Spa,Spa/Wellness,Spa,Fernando de la Mora,"MCHW+9V5, 10 de Julio, Fernando de la Mora 110308, Paraguay",0985 553535,https://wa.me/0985553535,5.81,4.8,17,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Pilates Lab,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Gumersindo Sosa 1453, Asunción 001409, Paraguay",0987 318720,https://wa.me/0987318720,5.55,4.5,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
INDIVIDUAL Pilates & Fisioterapia,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Prof. Manuel Riquelme y, Asunción 001527, Paraguay",0992 295889,https://wa.me/0992295889,5.93,5.0,15,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Miradas Radiantes Studio.,Spa/Wellness,General,Ñemby,"JCJW+3C9, 1º de Mayo, Ñemby 111202, Paraguay",0991 323121,https://wa.me/0991323121,8.4,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Ram Hari Yoga,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Moisés Bertoni 3220, Asunción 001405, Paraguay",0981 253024,https://wa.me/0981253024,5.53,4.7,19,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Haus pilates,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Moisés Bertoni 3253, Asunción 001405, Paraguay",0982 505053,https://wa.me/0982505053,5.58,5.0,3,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Qí Pilates,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Capitan Vicente Suarez 2115, Asunción 001520, Paraguay",0981 509342,https://wa.me/0981509342,6.37,5.0,2,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Masajes Mis Manos,Spa/Wellness,General,Fernando de la Mora,"Patricio colman Fernando de la Mora, Fernando de la Mora 2300, Paraguay",0981 080601,https://wa.me/0981080601,6.41,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Isa Esthetic Center,Spa/Wellness,General,Fernando de la Mora,"Boquerón casi, Fernando de la Mora 110319, Paraguay",0992 491104,https://wa.me/0992491104,6.12,4.6,10,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
Sauna y Masaje Atlas,Spa/Wellness,General,Fernando de la Mora,"Pedro Getto 1008, Fernando de la Mora 110306, Paraguay",0982 747975,https://wa.me/0982747975,5.76,5.0,1,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Pandi Nails,Uñas/Nails,Salon Uñas,Fernando de la Mora,"1° De Marzo, Fernando de la Mora 110308, Paraguay",0991 539786,https://wa.me/0991539786,5.33,5.0,13,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Su’s Manos Nail Spa,Spa/Wellness,Spa,Fernando de la Mora,"Laguna Grande, Fernando de la Mora 110311, Paraguay",0994 565323,https://wa.me/0994565323,8.65,5.0,3,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
Ananda Yoga,Gimnasio/Fitness,Yoga/Pilates,Asunción,"MFW5+VXX, Teresa Lamas Caríssimo, Asunción 110302, Paraguay",0971 376540,https://wa.me/0971376540,7.15,4.9,10,YES,ATM_BRUXISMO,5,ATM_BRUXISMO
TEFARA CONCEPTO,Salon de Belleza,General,Asunción,"Av. Sta. Teresa 3099, Asunción 001402, Paraguay",0994 259297,https://wa.me/0994259297,6.35,4.1,23,YES,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Salón de belleza Beatriz,Peluqueria,General,Villa Elisa,"Ypacaraí, Villa Elisa 111513, Paraguay",0984 578158,https://wa.me/0984578158,6.42,4.2,5,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
La Linda Spa,Spa/Wellness,Spa,Villa Elisa,"Mandyju Peka, Villa Elisa 111516, Paraguay",0982 271550,https://wa.me/0982271550,8.49,3.8,6,NO,ATM_BRUXISMO,5,ATM_BRUXISMO
MAC Cosmetics Paraguay,Estetica/Facial,General,Asunción,"PC8M+X9F, Asunción 001529, Paraguay",0986 650930,https://wa.me/0986650930,5.59,3.9,20,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
29 hair Salon & Barberia,Salon de Belleza,General,Villa Elisa,"Av. Enrique Von Poleski, Villa Elisa 111510, Paraguay",0974 230828,https://wa.me/0974230828,6.55,5.0,1,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
Depimel,Salon de Belleza,General,Villa Elisa,"Líbano casi, Villa Elisa 111510, Paraguay",0972 879919,https://wa.me/0972879919,7.26,5.0,1,NO,ESTETICA_DENTAL,5,ESTETICA_SONRISA
